id	sentiment	review
"7562_10"	1	"As a low budget enterprise in which the filmmakers themselves are manufacturing and distributing the DVDs themselves, we perhaps shouldn't expect too much from Broken in disc form. And yet what's most remarkable about this whole achievement is the fact that this release comes with enough extras to shame a James Cameron DVD and a decidedly fine presentation.<br /><br />With regards to the latter, the only major flaw is that Broken comes with a non-anamorphic transfer. Otherwise we get the film in its original 1.85:1 ratio, demonstrating no technical flaws and looking pretty much as should be expected. Indeed, given Ferrari's hands on approach in putting this disc together you can pretty much guarantee such a fact.<br /><br />The same is also true of the soundtrack. Here we are offered both DD2.0 and DD5.1 mixes and whilst I'm uncertain as to which should be deemed the \"original\", the fact that Ferrari had an involvement in both means neither should be considered as inferior. Indeed, though the DD5.1 may offer a more atmosphere viewing experience owing to the manner in which it utilises the score, both are equally fine and free of technical flaws.<br /><br />As for extras the disc is positively overwhelmed by them. Take a look at the sidebar on the right of the screen and you'll notice numerous commentaries, loads of featurettes and various galleries. Indeed, given the manner in which everything has been broken down into minute chunks rather than compiled into a lengthy documentary, there really is little to discuss. The 'Anatomy of a Stunt' featurette, for example, is exactly what it claims to be, and the same goes for the rest of pieces. As such we get coverage on pretty much ever aspect of Broken's pre-production, production and post-production. And whilst it may have been preferable to find them in a more easily digestible overall 'making of', in this manner we do get easy access to whatever special feature we may wish to view.<br /><br />Of the various pieces, then, it is perhaps only the commentaries which need any kind of discussion. Then again, there's also a predictable air to each of the chat tracks. The one involving the actors is overly jokey and doesn't take the film too seriously. Ferrari's pieces are incredibly enthusiastic about the whole thing. And the technical ones are, well, extremely technical. Of course, we also get some crossover with what's been covered elsewhere on the discs, but at only 19 minutes none of these pieces outstay their welcome. Indeed, all in all, a fine extras package."
"4475_1"	0	"awful, just awful! my old room mate used to watch this junk and it drove me crazy. the book is one of my favorites and its a shame that some people will never know what it is really like because their first impressions are from dribble like this. they changed so much it is hardly recognisable. which baffles me since the book reads like a soap opera anyway, providing enough fodder for modern day entertainment. it's like one of those Lifetime movies that say \"based on a true story\" but are completely fictional. there is none of the emotion or depth of the book, just mindless melodrama. if you are a high school student looking for a way to get out of reading, i suggest you try another version."
"11196_7"	1	"'One-Round' Jack Sander is called that because he's a carnival boxer who fights any man in the audience. If they can last one round, they win a prize--a popular way to draw customers into traveling shows long ago. Jack is in love with the ticket girl, Mabel, though her head is quickly turned when Bob Corby enters the ring to try his chances with Jack. What no one at the fight knows is that Bob is the champ, so he's able to beat Jack--though it takes him some work. As a result, Bob asks Jack to become his sparring partner and give up the carnival circuit. Later, Jack improves so much that he, too, becomes a legitimate boxer. Slowly, he works his way up the rankings until he's nearly ready to take on the Champ.<br /><br />In the meantime, the Champ and Mabel start running around behind Jack's back--even though by now Mabel has married Jack. So, when the final fight occurs between Jack and Bob, it's very personal and Jack is ready to kill him. Is he good enough? Will rise justifiable rage against Bob help or hinder his performance? Tune in and see.<br /><br />This film was directed by Alfred Hitchcock and while today this sort of film seems strange for a director known for mystery-suspense films, back in the 1920s, Hitchcock had no fixed genre which he directed or wrote (he did both for this film). In fact, in many ways this film is more indicative of Hitchcock's silent style, as a somewhat similar plot came up in one of his next silents, THE MANXMAN (also starring Carl Brisson as the wronged husband). So, while this seems a lot like a standard boxing film of the day, it was not a radical departure for this great director--even with its rather formulaic ending.<br /><br />Overall, while a bit predictable and having Ian Hunter playing a boxing champ seems silly, the film works well. While far from a perfect silent, it's well worth seeing and packs a nice punch."
"8710_7"	1	"I remember this show from Swedish television. I was only 7 years of age and it scared me beyond belief.<br /><br />I would love to revisit this series and see if it was just as excellent as remember though i suspect my taste and demands have changed.<br /><br />Although this was released before alien and a plethora of other space-thrillers i suspect that it has its root in scary movies from the 50:s and the political climate of the 70:s. When i think of it, this was a real sci-fi, a movie trying to discuss scientific and political questions about who we are and what we are. The term sci-fi has since then become bleak and come to be the term for any movie that has space-ships in them."
"7928_10"	1	"Let's get some things straight first: Zombies don't exist so the filmmaker can have them WALK, RUN, hell even FLY if he wants to. That's what makes this original Zombie movie so good. Everything they did was so damn original. I hate it when filmmakers do everything like Romero or when fan boys expect everything like Romero. Some idiots think that zombies should only growl like a typical Romero movie, once again zombies don't exist so a filmmaker can make zombies whistle if he wants. The zombies in this movie all look very good but OBVIOUSLY they are not decaying corpses since they JUST freaking died! They are pretty messed up though and full of chopped faces and blood. One of the coolest scenes was a half eaten cat. It looked so damn real my daughter cried when she saw it. This movie got really good reviews in Fangoria and Rue Morgue so that made me want to go see it. I'm glad I listened. They are always right when it comes to real horror fan's tastes. 10 out of 10! Go rent it!"
"10637_10"	1	"Harem Suare is the best film I saw in the year 2000. Bravo Ferzan Ozpetek. Sensually shot and stunningly portrayed, Harem Suare is a bold film that tackles interracial romance, which is such a taboo in Hollywood. Women of all shapes, sizes, and color, populate the film. Cut off from the outside world, the women entertain each other by telling stories about intrigue, rivalry and jealousies within their ranks."
"12206_2"	0	"I don't see much reason to get into this movie in much detail. Sylvester Stallone is once again John Rambo, author and survivor of \"A Season in Hell\", recruited from prison by his only friend, Major Richard Crenna, to secretly return to Vietnam, take photos of the American prisoners believed to be still held in horrible camps, and return without engaging the enemy.<br /><br />Fat chance. What if he actually DID nothing more than sneak in, take pics, and sneak out? Who would come to see the movie? <br /><br />It's essentially a celebration of Stallone's muscles. Preparing for his mission, we see his well-oiled muscles bulging. (They are oiled and bulging throughout.) There is the ritual strapping on of black leather, ugly guns, and even uglier knives. The black guns are cleaned, assembled with loud clacks, and almost as oiled as Stallone's muscles. The bow is tested and, yes, it has enough poundage to drive a bolt through an enemy's forehead. The knife is sharpened with slick snicks.<br /><br />Stallone and one of his POWs are betrayed by one or two of the suits from Washington, cynical politicians who, you can bet, were never even in a fist fight in grammar school. No guts, you know? Just sit around with their feet on the desk and drink foreign beer.<br /><br />The movie does what it set out to do, but what it set out to do is meretricious. It deliberately cashes in on the myth popular in the mid-1980s that there were uncountable numbers of MIAs quietly kept in wretched camps by the North Vietnamese. The bumper stickers were ubiquitous. (Free Our MIAs.) Why would they keep them? It was never quite reasoned out but perhaps to turn the POWs into a slave labor force -- in a country that has absolutely no resource other than labor. Or maybe for their propaganda value as an instrument to humiliate the United States -- a propaganda weapon that the Vietnamese kept secret from the world.<br /><br />As a captive, Rambo is treated in a Medieval fashion by the North Vietnamese. Dipped to his neck in pig excrement and then hauled out of it by his wrists, his muscles still on display. Then, not content with subhuman Vietnamese, a Russian officer is brought in to play the part of the Gestapo officer -- \"Vee haff vays of MAKING you remember.\" A high-tech type, the Russian uses psychology and electricity, not just pig dump.<br /><br />Rambo returns and declares that he intends to drift aimlessly until \"this country loves us as much as we love it,\" bringing up another myth that Vets returning from Vietnam were uniformly spat upon and cursed, which is why I guess we elected so many to the Congress and appointed others to high-echelon positions. The last three losing presidential candidates were among that despised group. At least Rambo's aimless drifting left room open for a sequel, which arrived apace.<br /><br />The action movies with Schwarzenegger and Willis and others were leavened by wisecracks but Rambo is humorless. It marches dully through it's phantasmal ideological swamp, killing without mercy, barely speaking, barely able to speak. To speak is a sign of weakness."
"7875_7"	1	"Page 3 is one of those films Madhur Bhandarkar makes to expose societal filth. The film is compelling, but, like most of Bhandarkar's films, it is one-sided and overly pessimistic. This film is all about tabloid journalism, gossip, celebrities. The film exposes the lives of socialites, whose lifestyle is disastrously boastful, peculiar and repulsive. They party, they care for nothing but fame, they plan parties at funerals, they are craving for more money and a higher reputation, they will do anything to get due exposure in the media, to get their names boldly printed on the daily newspaper's social column known as \"Page 3\" with huge photographs which will be the center of people's discussions. They are attention seeking, salacious and hypocrite. The film industry is shown as sleazy, with casting couch being a common phenomenon among filmmakers. That's where our lovely heroine, a young social column reporter Madhvi Sharma, is thrown. All these people from Mumbai's elite depend on her articles and she is the right person to befriend at these parties if you want her to mention you in her article. Later in the film we learn that even those who are Madhvi's friends are no different from these high-society people. This was tough viewing for me, although the film is unquestionably brave and the issues it deals with are interesting.<br /><br />The film's music is average. The only passable songs are \"Kitne Ajeeb\" and \"Huzoor-E-Ala\", sung by the two melody queens Lata Mangeshkar and Asha Bhosle, respectively. Otherwise the soundtrack is bad. One song which was particularly horrendous is \"Filmy Very Filmy\". The film's writing is quite good. The second half is far better than the first, as it turns more matter-of-fact and exposes much more important issues such as terrorism and child abuse. That's where the film has to be applauded. It was sad to know that people prefer to ignore such crimes out of fear and Konkona Sen Sharma's character's disappointment was very easy to relate to. She was excellent throughout the film and her acting in the last few scenes was particularly impressive. Atul Kulkarni's part was very small but he did full justice to it. Boman Irani is solid as the newspaper's editor. Sandhya Mridul is lovable as Madhvi's sassy roommate Pearl who marries an older man for money and is honest enough to admit it. The film's ending is really well-done, and provides a certain sigh of relief after the unimaginably tough proceedings. Page 3 is a good film, it is interesting and at times moving, but the level of its interest and its general quality are marred by its exaggerated, overly messy and negative portrayal of the rich and famous."
"4782_9"	1	"Well, it definitely is unlike anything else directed by Lynch. No supernatural stuff, no violence, no profanity. Nevertheless, it is a beautiful flick. It's a little slow but perhaps that was intentional because it's the story of an old man's 6-week(that's my best guess for its duration) journey. The characters are everyday people and thus, they are believable. The performances are good and the final scene was incredibly touching. Everyone who has a sibling can relate to it. Lyle and Alvin don't even have to say anything. For a moment they are back in the old days and all the fighting is forgotten."
"983_7"	1	"I think this film has much to recommend it, particularly an especially sinister performance by David Morse and a more than passable performance by the always worth watching Mr. Foxx. Although there are a lot of holes in the plot and the motivation is very, very hard to follow in some cases, all in all, it makes for a nice time in front of the tube."
"7776_1"	0	"What a load of rubbish.. I can't even begin to describe how awful this film was. The rating it has here is really hard to believe.<br /><br />Avoid... Particularly if you enjoyed the first ginger snaps. The first one was well written, well directed, well executed.. a brilliant film with a fantastic aesthetic and atmosphere. The second one was 'alrite'- decent as a self-standing film, but clearly not up to the level of the first... The third is an insult to the series, period. I rate the films: 10, 6, 1. It's that bad.<br /><br />Oh, and yes it really is set in the past, the sisters are still called Ginger and B Fitzgerald... all muddled in with some half-assed native American mythology. The sisters don't have any real story, or progression, or even a clear relationship... They're just trying to survive and be 'together forever'. That's about as deep as it gets.<br /><br />Staggered that the girls agreed to be in this pile-of-shite, after reading the script.<br /><br />Oh and another thing, staging of action was terrible- people appearing from nowhere regularly, like the girls turn around and there's an elaborate candle-lit setup with a mystic native American woman just sitting there, about to go into a speech. Sets were terrible, couldn't get away from the fact that it was all obviously based in a set, which really didn't help. Also, there was consistently snow outside the camp, but not a trace inside (..on the set).<br /><br />Arrghh,,, so bad! I really was hoping it would be at least as good as the second one."
"4673_1"	0	"I love Henry James books and Washington Square was no exception. I was very excited to see a new movie coming out, based on the book of that title. Jennifer Jason Lee is an exceptional actress and Ben Chaplin good enough to play the lead roles. Albert Finney is miscast and doesn't carry the role well. I wanted to shoot Maggie Smith....or rather her silly, insipid role. The real problem and what's lacking in this latest version is a good script, music, and direction.<br /><br />I fell asleep in the theater watching this long, drawn out and exceptionally boring movie. There are more pauses in the dialog than a Pinter Play. In the book I felt a deep caring for Catherine Sloper and her life. The movie had just the opposite effect. I also disliked the twist where her aunt has a sexual attraction to Morris. Eeeeeeeek. YUK.<br /><br />Watch it if you can't sleep, it's a definite snoozer. Don't watch it if you're depressed. You'll need Zoloft after this.<br /><br />Sure, \"The Heiress\" was exceptional with Olivia Haviland and Montgomery Clift in the title roles. The actor who played her father was on the mark as the uncaring, cold father....still grieving for his dead wife and hating Catherine for it. The movie was not faithful to the book but neither is this one.<br /><br />This movie was a box office flop. I have no doubts as to why."
"11099_10"	1	"Chase has created a true phenomenon with The Sopranos. Unfaltering performances, rock-solid writing, and some great music make up what has become quite possibly the best show ever.<br /><br />All of the cast are strong, but Falco and Gandolfini earned every inch of those Emmy's. Anyone who doubts this need only sample a few episodes; particularly from the first few seasons. James Gandolfini is absolutely fierce, absolutely terrifying, and you still find yourself loving him - mesmerized by him.<br /><br />Many people that I've spoken to about The Sopranos (who haven't seen it yet) will say \"I'm just not a fan of mafia movies/shows\". Whatever. Run - don't walk - and get it. Those same people usually love \"E.R.\", but I bet they don't much care for hospitals... It's not about the context."
"6417_1"	0	"How do comments like the one that was the headline by high school girls even make it on this site, this was the stupidest movie I have ever seen, it was ridiculous, how can any moron sit there and say that just because a movie makes you jump it is a good movie, that might be the most idiotic thing I have ever heard, I could sneak up behind you and go \"Boo\" and it would make you jump, but that does not mean I am qualified to write or direct a movie, not to mention \"they tied everything together at the end\" is not a good reason for a movie to be well received. What kind of movie would it be if they didn't tie everything together, I guess that would make it half a movie, not a whole movie. So basically this idiot girl is complimenting them for finishing the movie, well I love how the youth of today hold the media and production companies to such a high standard. No wonder the political system of this country can get away with whatever they want, we have idiots like that coming up in our country, what would happen if this girl actually ends up leading something someday, that is a scary thought. Get a life and go watch a real movie sometime, try Shawshank Redemption or On the Waterfront, or something like that, and don't comment that it was \"boring\" after you see it, just use what little brain God gave you to analyze it a little."
"11080_1"	0	"You gotta love the cheesy low budget movies. This one comes complete with bad effects, props and bad acting (really bad). Plus, every time I see Mercedes McNab (the sister) I keep thinking 'Watch out! She's a vamp!\"- for those that know Buffy/Angel.<br /><br />A perfect example of what happens when someone with bad taste and wants to waste money making a flick, the little that was spent of course. I don't know if I feel more sorry for the writer of the movie or the producer who didn't make back any money.<br /><br />I'd say it's good for little kids in it's simplicity, but I don't know if I'd want to subject a kid to it...<br /><br />umm...1/10 because that's the lowest it will go."
"4211_8"	1	"I watched this last night on TV (HBO). I have to admit, that the tension in this movie was unsurpassed by most other FN era movies. I loved the way Chip would be all calm one moment and then VIOLENT the very next moment. It was classic. Ahh yes. The dames, the villians, the cigars and thuggish cops! It has it all. This movie delivered all the goods to me. I especially loved the way they mixed communism into the plot, very common for this era of movie. Very daring also since blacklisting was popular in those days. I rate this movie one of the best I have seen in the FN genre!"
"9999_8"	1	"The plot had some wretched, unbelievable twists. However, the chemistry between Mel Brooks and Leslie Ann Warren was excellent. The insight that she comes to, \"There are just moments,\" provides a philosophical handle by which anyone could pick up, and embrace, life.<br /><br />That was one of several moments that were wonderfully memorable."
"12030_9"	1	"hi, im scott (A.K.A woody7739) i Love the film Twisted Desire, And i love watching Melissa Joan Hart on the t.v as i think she is fine. I am a real fan of sabrina the teenage witch too, so this helped my watch it (don't ask). i love the way that nicole plans out her parents murder very carfully, as she makes sure that someone else pulls the trigger and practices on the bottles, so she wont give away her fingerprints (a very well planned out idea), back i guess it all backfired on nicole as she got caught as her old boyfriend comes along and puts a hidden camera under his shirt. i give this film a nine out of ten, and put it in MY top 10 films list. And last but not least if anyone see's this film in the shops please tell me as i seen it on tv and didn't record it. bye"
"8920_10"	1	"I wasn't aware of Steve McQueen in 1958. I only knew that I was extremely frightened about going to see this film. (I'd been devastated by the movie \"Trantula\" at age seven . . . but I was ten now). The 1st scene where the Blob crawls up the farmer's probing stick and engulfs his hand was enough to make me want to leave the theater. But I stayed and suffered through each of our monster's attacks. I felt such horror when Steve and his girl barely made it out of the doctor's office (poor doc), and even more when The Blob entered a movie theater and devoured a large portion of the audience . . . so many in fact that IT oooooozzzzzzed out of the front doors, too huge now to fit through just one. It seemed indestructible and unlimited in growth potential, and when it trapped poor Steve in a sieve-like diner, he seemed like a sure dinner to be. <br /><br />To say that the Blob was cold would be a modern day description, but in the end, better icy than scaring and mentally rupturing little kids.<br /><br />I remember walking home that evening with my uncle Nick, trying to act brave. He knew I was in trouble, and when I got into bed that night I could not only feel the Blob in the room, but when I summoned up the courage to look down at the floor, there the red pulsating, heart-like hungry dude sat, waiting for me to try and get up and go to the bathroom. It took months to recover. <br /><br />I'm 57 years old now . . . I've made it.<br /><br />Of course The Blob wasn't destroyed."
"7154_3"	0	"This film has all the earmarks of too many cooks spoiling the stew. Based on Shielah Graham's autobiography, it seems like the powers that be couldn't leave well enough alone. They couldn't decide if this was to be Graham's story or Fitzgerald's story, and also how much they should soft-pedal whoever's story it turned out to be. So a film that could have been a story about two fascinating (Fitzgerald) and notorious (Ms. Graham)personalities becomes a dreary disjointed soap opera about that tells us little about either. Added to this there is absolutely no period feel other than for 1959. Clumsy scene follows clumsy scene and we have no idea where we are in the story or how much time is passing. However - and this saved the film for me - Kerr has never looked lovelier, and Peck is as always a very handsome man. They truly make a beautiful, mature couple, and I only wish they had better material to work with. There is one scene that does work - Scott goes after Shielah while in a drunken state, and to see these two normally refined stars knock each other around is very disturbing and gives some fleeting idea of what goes on in a relationship such as theirs. Other than that, the movie is a wasted opportunity and achieves nowhere near the classic stature of other Wald produced soaps of the 1950 (PEYTON PLACE, THE BEST OF EVERYTHING)."
"12266_4"	0	"Republic pictures comes late in the game to the \"werewolf\" er Werecat genre. The plot has a writer returning to Paris after a long trip abroad during which he developed jungle fear during which he had blackouts. He is arriving to great acclaim as his novel that parallels an infamous trial is a best seller. The French government wants to know if he had access to secret documents, something that seems more likely when an official is killed by a \"catman\". Suspicion really falls on the writer when his fiancé ends up dead. Complicating matters is the return of the blackouts so the writer doesn't know if he's the killer or not.<br /><br />Okay thriller is much too leisurely to be fully enjoyed. There are too many musical numbers early on and too much dead time when things are all talk in the middle and later sections. The acting is fine and the sets quite good but there is a reason why most people I know only remember the top hatted killer, he's the most interesting thing in this film. despite its short running time (just over an hour) I think the reason that this film was rarely seen on TV was that after 20 minutes you begin to lose patience with it. As good as the talk is, I just wished someone would do something. When it finally did happen, in the closing minutes, it was too little too late..<br /><br />Take a pass."
"5911_9"	1	"Remember Ralph Bakshi? The guy that was an animator on Terrytoons, then on Paramount Cartoon Studios, after that, he was a director on Fritz the Cat 1 & 2 and Heavy Traffic? Well, this is Coonskin. And it's actually pretty good. Racist, but good. The movie takes place in Harlem Nights (No, duh, it was a working title.) but with a twist that becomes a lampoon of a Disney movie, Song of the South.<br /><br />It's about Sampson (Barry White) and the Preacherman (Charles Gordone) rush to help their friend, Randy (Philip Michael Thomas) escape from prison, but are stopped by a roadblock and wind up in a shootout with the police. While waiting for them, Randy unwillingly listens to fellow escapee Pappy (Scatman Crothers), as he begins to tell Randy a story about \"three guys, I used to know, just like you and your friends\". Pappy's story is told in animation set against live-action background photos and footage.<br /><br />Brother Rabbit (voice of Thomas), Brother Bear (voice of White), and Preacher Fox (voice of Gordone) decide to pack up and leave their Southern settings after the bank mortgages their home and sells it to a man who turns it into a brothel. Arriving in Harlem, Rabbit, Bear, and Fox find that it isn't all that it's made out to be. They encounter a con man named Simple Savior, a phony revolutionary leader who purports to be the \"cousin\" of Black Jesus, and that he gives his followers \"the strength to kill whites\". In a flashy stage performance in his \"church\", Savior acts out being brutalized by symbols of black oppressionrepresented by images of John Wayne, Elvis Presley and Richard Nixon, before asking his parishioners for \"donations\".<br /><br />Rabbit first goes up against Madigan, a virulently racist and homophobic white police officer and the bag man for the Mafia, who demonstrates his contempt for African Americans in various ways, including a refusal to bathe before an anticipated encounter with them (he believes they're not worth it). When Madigan finds out that Rabbit has been taking his payoffs, he and his cohorts, Ruby and Bobby, are led to a nightclub called \"The Cottontail\".<br /><br />A black stripper distracts him while an LSD sugar cube is dropped into his drink. Madigan, while under the influence of his spiked drink, is then maneuvered into a sexual liaison with a stereotypically effeminate gay man, and then shoved into clothes that women were representative of the racist archetype, adorned in something racist, and finally shoved out the back of the club where he discovers that Ruby and Bobby are dead.<br /><br />Then, while recovering from his delirium of being drugged, shoots his gun around randomly, and is shot to death by the police after shooting one of them.<br /><br />Rabbit, Bear, Fox and the opponent boxer rush out of the boxing arena as it blows up. The live-action story ends with Randy and Pappy escaping while being shot at by various white cops, but managing to make it out alive.<br /><br />This movie was controversial at that time of release, and was re-edited by the director several times under the title, Street Fight, which is obvious, since Street Fight is a 2005 documentary about racism in the streets. In fact, this movie has the same subject as the documentary.<br /><br />That caused Bryanston Pictures, the distributor of this film and the original Tobe Hopper classic, Texas Chainsaw Massacre, to go out of business. Because Paramount wanted to produce and distribute this film, but due to racism, Bryanston took over Bakshi's production.<br /><br />Despite the controversy, it was worth the entertainment. The animation was awesome at that time, the plot makes sense, and it's actually funny too.<br /><br />FINAL VERDICT: 9/10"
"3125_1"	0	"Boris Karloff is Matthias Morteval, a dying, lonely old nut who lives in Morhenge Mansion with some servants and tells his doctor friend, \"Don't try to doctor me, doctor! I'm disgustingly healthy!\" He invites his nieces and nephews to his home and warns them they may have inherited a genetic disease that causes madness by \"shrinking the brain\" (?)<br /><br />***SPOILERS***<br /><br />Morteval/Karloff ends up dying, and murderous \"toys\" (designed by his dead brother) start killing off the relatives. A mini cannon fires real bullets into a guys face, a life-sized knight in armor attacks with an axe and a dancing Sheik stabs people with a knife. One guy getting strangled makes some hilarious faces. At the end, Julissa and her boyfriend find Karloff is still alive and hiding out in the dungeon where steel gates seal off the room. He plays the recurring organ theme music (sort of a death rattle used for the killings), the brother's spirit starts talking (\"The whole house will go with me!\") and the mansion goes up in flames.<br /><br />This senseless mess is too dark, boring and the stupid dialogue never matches the lips."
"53_10"	1	"Home Room really surprised me. In comparison to other movies that were written regarding Columbine high school this one is the best. Home room does not show the school shooting but rather the aftermath and the effects of the community and the town. The movie focus' on two opposite characters., Alecia(Busy Phillips) and Deanna(Erika Christensen). Alecia is an outcast who witnessed the entire shooting. She seems to show no emotion about it. Deanna is a popular girl and the only surviving victim. Alecia is forced to visit Deanna at the hospital in order to graduate. Meanwhile the police are investigating Alecia as she might have known the shooting was going to happen. Alecia and Deanna are very different and do not get along at first. Eventually they develop a mutual understanding for one another and become friends. (very much in the style of the breakfast club). Home Room Beautifully shows the power of closeness and turmoil after a school shooting. I would recommend this film to anyone and everyone."
"4210_9"	1	"I really enjoyed this film. All aspects of the film were top notch including the most important, for me anyway, the screenplay and the acting. This is definitely one of Richard Widmark's strongest roles. He is totally convincing in his performance. Just out of curiosity, imagine how Humphrey Bogart or Robert Mitchum might have tackled this role. This is my first exposure to Jean Peter's work that I can remember. She impressed so much here that I will definitely be on the lookout for her other work. Thelma Ritter, in an unglamourous role, deserved the Oscar nomination she received for playing the informant. This film works on every level. The black and white photography is perfectly appropriate and the story hooks the viewer right from the beginning. Widmark and Peters have great chemistry in their difficult romance. Strongly recommended, 9/10."
"3545_7"	1	"Big splashy film of the Broadway music. Nathan (Frank Sinatra) loves to roll the dice and organize illegal crap games. Blonde loving Adelaide (Vivian Blaine) wants to marry him IF he gives up craps. He decides on one last game when Sky Masterson (Marlon Brando!), who bets big, is in town. He bets Sky that he can't get mission worker Sarah Brown (Jean Simmons) to go with him to Havana. That may sound like a strange plot summary but so is the movie!<br /><br />This is a real mixed bag--there's some wonderful stuff here. The songs are all good and the dancing is incredible. The real show stopper is at the crap game at the end. Also Brando is really quite good here--it might seem strange to think of him singing and dancing but he pulls it off. I have to admit seeing big, bulky Brando pulling off some difficult dance moves was a lot of fun! Also Sinatra is pretty good and Blaine is just wonderful as his long-suffering girlfriend. Her song and dance numbers are definite highlights here.<br /><br />Now for the bad parts--Jean Simmons is a wonderful actress but she's stuck with a drab colorless role and can't do much with it. The movie is far too long at 150 minutes--the scenes between Brando and Simmons really drag and should have been shortened. Also most of the characters speak in very precise English--contractions are never used. Maybe it's trying to be amusing coming out of the mouths of gangsters but I found it jarring and it kept throwing me out of the movie.<br /><br />It's worth catching for the songs and dances but the over length of it does get to you after a while. I give it a 7."
"7231_8"	1	"The usual cat and mouse antics abound until Jerry jumps into a bottle of invisible ink. He gets the bright idea of torturing Tom without him knowing. The cat gets wise and tries to do stuff to make him 'see' jerry even if it's not fool-proof. Of course Jerry gets Butch aka Killer aka Spike the dog into the act (even if it's late in the short, and his contribution is minimal indeed) Brilliant animated short which kind of reminded me of the one with the white mouse who scares Tom so badly. Most of the gags work and all violent as any good tom and jerry short should truly be. This hilarious cartoon can be found on disc one of the Spotlight collection DVD of \"Tom & Jerry\" <br /><br />My Grade: B+"
"9240_10"	1	"Found this flick in a videostore, it cost $2 to buy. The whole movie stinks really bad! The so-called colonel, who would the hero here if the cover could have been trusted, must be in his eighties and is barely able to walk. He nevertheless manages to shoot some of the dumbest ninjas in the world. Then the story leaves the colonel, which makes sense given the old man's inability to DO anything worth mentioning, a now two terrifyingly eighties-looking guys take over, in what must have been some sort of story. I got lost a hundred times but didn't mind, because the movie is so bad, it's real fun to watch. Zero-Budget trash with actors not deserving that name. Go check it out!"
"7424_10"	1	"I was 16 when I first saw the movie, and it has always been a HUGE favorite of mine. Of course, you can't deny the appeal of Kristofferson in the movie - HOW FINE IS THAT MAN???????????? Sheesh. He still is. He's the bad boy every woman secretly wants. His acting is flawless. He played a drunk/druggie only the way someone who really had gone through it could - and he had - in '76 he finally got on the wagon, so it was all very real.<br /><br />The music is GREAT and even though in later years I thought Streisand was somewhat not the right person for him in a physical beauty sense, I think it's more a problem for male viewers than female. Us gals are just looking at Kris - and naturally the guys are looking at the female interest - my husband cannot watch the movie b/c of her - he doesn't like her looks. But I did make him sit through just the red Ferrari scene on the road towards the end just so he could see how well done it was - the camera work was so perfect and you were totally in the car with him with the music blasting - you should have seen it on my 50\" plasma - WOW!!!! And lastly, the transfer quality was GREAT - anamorphic widescreen and really clear with great color and very low noise except for dark areas which is normal for all film.<br /><br />Brought back some great memories of my mom and I loving this movie together, I bought a copy for her for Christmas. Would have loved to watch it together with her last night.<br /><br />I have tried to sit through the original with Judy Garland, but I guess seeing this one first, I just can't get into the earlier era. Watching all the concert footage in the '76 version was so much like what I was living at the time.<br /><br />I am working my way through the commentary by Streisand, but she seems to only talk about herself and the songs, so far she has barely even mentioned Kris or details about scenes in the movie. Her voice sounds EXACTLY the same now as then.<br /><br />Check it out, if you grew up in the same era as me (born in 1960) you will love it.<br /><br />Wendy"
"7094_1"	0	"This trashy B movie attempts to masquerade as a study of sexual addiction, but it is really a poor excuse for a sexploitation flick. The story revolves around Sammy Horn (subtle name) played by Michael Des Barres. Sammy is a restaurant owner with a clueless wife Grace (Rosanna Arquette) and a young child. He has a sexual addiction and must have meaningless sex every five minutes with any woman in his field of vision who will agree (and of course every woman on the planet finds him irresistible despite the fact that he looks old enough to be collecting Social Security).<br /><br />The story is centered on a conversation with his therapist (Nastassja Kinski) where he is describing each of his sexual exploits via flashback. This is nothing more than a convenient launching point for a parade of serial sex acts, which consumes at least 75% of the screen time.<br /><br />It is hard to know where to begin criticizing a film this bad. The production values are abysmal. The movie is shot on video with a look somewhere between a TV soap opera (at best) and an amateur porn flick shot in someone's garage. The direction by Joseph Brutsman is horrible with bad lighting, uninspired framing and poor actor direction. The script is vapid and the dialogue mindless and vulgar.<br /><br />Women are generally portrayed as sex obsessed nymphomaniacs just waiting for an addict like Sammy to come along and rough them up while feeding their insatiable appetites with some impersonal copulation. As an example, Grace's sister comes over to indignantly inform Sammy that she knows he's been sleeping around and that she is going to tell his wife. His response to that is to throw her up against the wall and begin raping her. About three seconds into it she has an epiphany and is instantly converted to one of his sex disciples begging him to give her more. Just as they finish Grace walks in and sis says to her, `Oh, great to see you, gotta run to pick up Timmy' and mum's the word about Sammy's indiscretions. The bond of loyalty has been sealed with a good ravishment. No spoiler here because it is so typical of the obvious nature of the film that anyone who had seen the first fifteen minutes could have predicted it.<br /><br />The sex depictions are all overdone, mechanical, and so poorly simulated that they are more comical than erotic. Most of them are done with both participants fully clothed. The acting is wretched. Michael Des Barres presents all the depth of a rain puddle. He really seems to get into the thrusting and profanity of the sex parts, but when it comes to actually acting with Arquette and Kinski, he is adrift. Rosanna Arquette is the closest thing to an actor in this film, giving a bearable performance and looking genuinely hurt when she finally discovers that her perfect husband is a lecherous animal. Nastassja Kinski is far too compassionate as the therapist, but at least we have some acting happening here. The rest of the cast is just a collection of elevated body doubles to whom they give thought provoking lines like `hit me harder, is that the best you can do?' and `Oh, GodYES'.<br /><br />This movie is among the worst I have ever seen, a dubious distinction given the thousands of films I have viewed. I have given it the extremely rare dishonor of rating it 1/10. Not to be seen within three hours of any meal."
