id	sentiment	review
"4897_8"	1	"This film pulls you in from the get-go because it grabs our attention by acknowledging, yeah, that this story is opening with a cliché  a funeral.<br /><br />In hands other than Judi's I wouldn't have given it an 8 as this material has been done over and over again: The great reunion of a once famous, pick one please, team, army platoon, theatre group, singers, band.<br /><br />But this movie never stoops to cheap sentimentalization, and when you think it is going to it swoops off in another direction. A case in point is the flowers that are sent by an admirer to Judi.<br /><br />The band members are an interesting group and ride above the clichés too. One is in jail, one has found religion, one is an alkie, and one has sunk into dementia. But the joie de vivre rediscovered by Judi, ignited by her granddaughter's interest, carries us along and makes us overlook the sometimes simplistic nature of the plot.<br /><br />The cast are a who's who of talent, Leslie Caron, the incomparable jazzist Cleo Laine with her amazing high notes, a last performance from Joan Sims, brava Joan, a cute as a button flirtatious Ian Holm having a ball, and Olympia Dukakis as a money-grabbing divorcée living in the highlands of Scotland with her ghillie and her whiskey, The closing scene is standard Hollywoodland fare, the judgmental children of the star converted to fun-loving supporters, the old lovers reunited, the youngsters swept up in the old timers' music. Life should be this simple. But I would watch it again, and intend to, with my own granddaughter. For in the right hands, sometimes one just loves these brazen old clichés. 8 out of 10."
"6649_8"	1	"It was easy for Sir Richard Attenborough to make Gandhi (1982)he was merely narrating a story of a great individual who walked on this planet not so long ago. Comparatively, it must have been a lot tougher for director Feroz Abbas Khan making his debut as a filmmaker to make Gandhi my father, pitting a shriveled anti-hero against an international hero, both of whom were historically real individuals, and ironically father and son. The events in the film are mostly real. Mahatma Gandhi lived as shown in the film, setting high moral standards for the world to follow. Yet these very standards overshadowed the aspirations of his eldest son Harilal to be a lawyer of repute like his father, to complete his education and get a job in India and thus provide income for his nuclear family.<br /><br />The film does not debunk Gandhi and his ideals. For Gandhi, his mission was larger than his family's aspirations. He loved his family and cared for them, though his thoughts for their appeasement were blinkered by his ideal of caring for the masses. He stood for equality and dignity among all persons and in his view to give special undue advantages to his own son overlooking other deserving persons went against the basis of what he preached. The film looks at an unusual case of parentingwhere an idealist parent places receding goalposts for a less-than-brilliant offspring. <br /><br />The film presents an unusual scenario that happened. A son marries his childhood sweetheart, upsetting his father. The father upsets his son's educational aspirations at several key junctures. The fragile link between a devoted son and a father breaks, as the son wants to stand on his own feet and care for his nuclear family. While the father gradually becomes the father of a nation, the son stumbles in valiant quest for identity and survival. His marriage breaks and seeks solace in religion, buffeting between Islam and Hinduism. Through all his tribulations his link to his mother remains, until she chides him for being drunk.<br /><br />Feroz Khan is essentially a director of plays making his foray into cinema. He wrote and directed the play Mahatma vs. Gandhi that had considerable impact on the Indian theater community. The play and the consequent film were based on two biographies, one by Chandulal Dalal and another by Nilamben Parekh, The success of the staged play was an evident reason for the commercial Bollywood actor Anil Kapoor to produce this noteworthy film. Every time a good director of plays attempts to direct cinema there is an evidence of a lack of confidence with the medium. Peter Brook is a great director of plays, but less competent as a film director. The opening shots of Khan's film promises great cinemaa derelict Harilal Gandhi is brought to Sion Hospital, Bombay (Mumbai) barely mumbling that his father is Bapu (the popular name of Mahatma Gandhi), father to an entire nation. The hospital authorities do not recognize him to be Mahatma Gandhi's eldest son, dying in poverty and loneliness. Apart from the dramatic opening, the film unfortunately merely presents a great story and some superb exterior shots of father and son meditating in silhouette. For an Indian film it does present some high production qualities that go hand in hand with a lack of interest for details (the clothes of most Indians in the film seem dust-free and freshly laundered, modern hairstyles of actors, and even Shefali Shetty playing Mohandas Gandhi's wife a century ago with plucked eyebrows), the bane of Indian cinema. Since Feroz Khan is a theater personality, he has invested much more effort in working with the actors in developing the characters rather than on cinematic details, somewhat like Sir Attenborough another person who is also a product of theater (Royal Academy of Dramatic Arts).<br /><br />Knowing quite well that to criticize Gandhi in any manner was asking for trouble, even when there was no direct criticism in the film, producer Anil Kapoor took a remarkable decision of not putting up posters of the film at accessible heights in India, fearing that some one could tear the poster or disrespect it intentionally or unintentionally. <br /><br />With all its mix of greatness and faults, Gandhi, my father throws several questions at the viewer. Is a mother-son bonding stronger than a father-son bonding in parenting? Is one's immediate family less important than humanity at large? Does one seek refuge in religion and alcohol only when worldly troubles are encountered? In this film, Harilal buffeted by adversities runs from one religion to another, while his father quotes scriptures \"Forgive them for they know not what they do\" when beaten and thrown on the ground by a South African policeman, convinced of the value of religion and convincing others as well.<br /><br />The film won the Best actress award at the Tokyo International Film Festival for Shefali Shetty (Shah) and an Indian award from critics. Feroze Khan and Anil Kapoor have handled a sensitive subject very well and elicited above-average performances from the ensemble of actors. I do hope the international success of the film paves the way for some able director to film another brilliant Indian play Girish Karnad's Tughlaq some day meeting international quality standards."
"4705_7"	1	"All of those who voted less than 5 are obviously not fans of clean, tongue-in-cheek humor. Keaton is brilliant in this - as in most of his work. This is not a blockbuster, bigger-than-life affair. This is campy, slapstick humor played out by some of Hollywood's best (and very versatile) actors. Piscopo was equally on the mark as the top dog wannabee, once.<br /><br />If you want to see the funniest attempt at not really cussing ever filmed, you gotta see Dimitri do his piece as Morone.<br /><br />I gave it a 7."
"4708_1"	0	"Oh dear! The first time I heard of this bad show was when one of my friends was yelling like an idiot \"JOHNY TEST\" while we were playing video games. I thought he was confusing \"Johny Quest\" (by the way, one of the best cartoons I've ever seen in my life\", and changing the \"Quest\" with \"Test\". Its something weird that I'm wrong, but actually I was wrong, he wasn't changing nothing, he heard of this show.<br /><br />One day, while watching TV, I heard that Cartoon Network was going to be released. I wasn't sure of what was the plot of this show, so I adventured myself to watch it, and here is my answer \"I WANT MY DAMN HOUR BACK\" (Because I watched this crap and \"My Gym Partner's a Monkey\".<br /><br />This is one of the worst shows I've ever seen. First, the beginning, with the most stupid song in the world, then the plot. Oh, where are my manners? I haven't said the plot of this show. Is about a boy who has to AMAZINGLY INTELLIGENT sisters, that have a lab and make experiments with their own brother. OHHH, now I see why his name is Johny TEST, he is the test of his sisters experiments.<br /><br />You know, I honestly miss Dexter's Lab (before it was transformed to the NEW Dexter, a total crap too). This is a bad copy of that old good show, except that this show is amazingly bad. Don't watch it, make something more productive in that half-hour than watch this crap."
"11104_1"	0	"I am not one of those people who just go online after I see a movie and decide to call it the worst movie ever made. If you doubt me, please look at my other reviews. However, for the first time ever, I have seen a movie so horrible that I wanted to write about how bad it was before it was even over.<br /><br />I LOVE bad movies. To me, Ed Wood is a genius, I thought Bloody Murder, Jeepers Creepers and most horrible horror movies were good. However, there is not a single good thing I can say about this film.<br /><br />The plot is basically non existent. If someone reading my review wastes their money to see it, they can discern for themselves what the plot might be, but I advise you that a nickel would be worth more than watching this movie.<br /><br />The special effects are bad.<br /><br />The acting is bad.<br /><br />The two leads are attractive, but that's all there is.<br /><br />I am not the type to spoil a movie for anyone, but I INVITE anyone to email me at foxbarking@yahoo.com to ask for my opinion on this movie before they waste a dime on it. I will tell you anything.<br /><br />I love bad movies, and I love horror and I love new inventive movies. I even love horror porn stuff like Hostel (Which some reviewers claimed this was like, but obviously they only thought so cause Roger Bart was in this and Hostel 2). But this may be the Number 1 most worthless and stupid and dumbass movie EVER made.<br /><br />And before you disregard this review, this is coming from someone who not only sat through the ENTIRE premiere of House of the Dead, but actually bought a copy of it."
"11696_7"	1	"\"A Thief in the Night\" is a film that was generally ignored by movie fans at large due to its low-budget (which was obvious) and its subject matter--the Rapture of true Christian church and the fate of those left behind. Nevertheless, it was a gripping story that held the viewer and definitely made him or her review their relationship with Jesus Christ. It touched everyone--showing even a pastor who preached the Word, but did not believe it, knowing exactly why he was left behind. This movie, and its sequel \"Distant Thunder,\" are must see movies. Even with the new \"Left Behind\" series coming out, telling the same story with a much higher budget, the impact is still the same--\"A Thief in the Night\" broke the ground of this genre and will always be remembered."
"8887_9"	1	"As I saw the movie I was really shocked to see what the 60's was about. I know I may be wrong about some things, but it seemed like the 60's really had an effect on people of the time. Some people said they would want to go back to the 60's. From what I saw I would say yes for the excitement and no for the outcome. But that's my opinion."
"10181_8"	1	"I initially bought this DVD because it had SRK and Aishwarya Rai on the cover and I thought, hey! another film starring Aishu and Shah Rukh, little did I know that Aishwarya would only appear in an item number in the last quarter of the film in a song which she shares with SRK and helps introduce his character who is in the film for about just 15 minutes. Shakti is a film about a mother's love and endurance. It's a film about transformations, ignorance, coming of age, stepping into the know and embracing the harsh realities of life. The item number in which SRK and Aishu appear in has nothing to do with the movie. It's actually a dream sequence that occurs while SRK's drunken character is knocked unconscious by booze. He dreams that Aishwarya Rai is this sexy street girl who shows up at his favourite hangout spot one day, dressed scantily and begins to seduce him. The title of the song is 'Ishq Kamina' (loosely translated as \"Love's a bitch!\") and it is just plain smoking hot! Don't miss it."
"1453_2"	0	"I'm not sure it was the language or the poor acting, but everything about this movie feels and looks cheap and fake.<br /><br />After seeing Der Untergang this is a huge disappointment. There's no connection between different scenes, and the acting is so incredibly poor I couldn't even believe people could make such a mess of something that had great potential.<br /><br />And above all, everyone in Germany speaks English. Big mistake. The German language has a certain sound to it, and especially Hitler himself only sounds like Hitler when he's speaking/yelling German.<br /><br />The way the story is told made me believe it was improvised on the spot, the characters were empty and the movie seems to be a collection of random events that could have happened.<br /><br />Whether it's the English or the fact that I've already seen Der Untergang, everything about this movie was fake and ridiculous."
"10826_1"	0	"I can't say this is the worst film of all time, but only because there are still some movies I haven't seen, yet! This has to be the most pretentious attempt at making a movie of all time! The director suffers from the same issues he had with \"There Will Be Blood\" (though he wasn't quite as bad in that film. The whole movie it feels like you're watching a guy trying to hard to impress beyond his abilities. It's like he sits in his little director's chair and thinks \"how would a great filmmaker handle this scene?\" He just doesn't have it in him. I don't know if this film could be saved by a great filmmaker. There were certainly some nuggets of greatness that could have been polished, but nothing was brought to ripen. The scene where all the characters are singing was the worst moment in cinema history. One by one as we see the characters singing, and I squirmed in my seat, I kept saying \"please, PLEASE, just don't have the guy on the brink of death singing, too!\" Sure enough, MASSIVE FAILURE!"
"8491_7"	1	"I saw this movie when it was new. Later I rented it in Japan after having been here three years, afraid that I would cringe when I viewed it in the harsh light of my expanded international experience. The movie pleasantly surprised me with how accurately it portrays the culture clash between Japan and Pennsylvania (where I'm from). Not all the stuff is factually spot on, but the tone is perfect.<br /><br />I'm still in Japan many years later, and I continue to enjoy this film for its even-handed treatment of the two sides in the story. Interestingly, although the Japanese-American actors spoke Japanese in the original, the dialog is redubbed in the Japan version to cover up obvious second-language delivery problems.<br /><br />I noticed one reviewer uses this in a Japanese class. I think you can learn more about what to expect from an encounter with Japan by watching this film than by reading any of the \"serious\" books on the matter (most of which were written in the 80s and financed by propagandizing Japanese companies).<br /><br />Don't be fooled by drag on the average rating caused by one-star reviewers who, among other things, found it implausible that the Japanese would want to build cars in the US. (Of course, the Japanese operate many factories there to be close to the customers and to avoid trade friction.) This is a very warm and funny movie that I would rate higher were it not for a few 80s clichés, like the dancing around to cheesy electronic disco music. Michael Keaton has never been funnier."
"228_7"	1	"\"Convicts\" is very much a third act sort of film. All the dialogue and character interaction that occurs within it comes out of the long wind-down of a late southern day. And, by extension, the life of its main character, Soll (Robert Duvall).<br /><br />This is the first collaboration of director Peter Masterson and writer Horton Foote. Six years earlier, the worked together on \"The Trip to Bountiful\", a film that seems almost action-packed in comparison to this one. Masterson is not necessarily a good director. In fact, he's just barely this side of adequate. The slow pace leaves a lot of room for cinematographer Toyomichi Kurita, who infuses the film with just the right sense of fragile light & warmth.<br /><br />Because this is essentially a filmed play, with little in the way of editing or directing prowess, it all comes to the acting. As far as I'm concerned there's no flaws here. Robert Duvall and James Earl Jones, two of the best American actors (both born in January 1931), create characters that are wholly real, uninterested in anything besides living. Lukas Haas, a young actor who I was familiar with from \"Testament\" and \"Witness\", plays a character very much like his other early roles. He is quiet, withdrawn, slightly scared and sad, somehow. These are qualities that seem natural from him.<br /><br />Perhaps a title like \"Convicts\" is a disservice to this film. That title, along with the opening scene, seem to create an image of a far more high-strung western type picture. If slow-paced stage productions don't interest you terribly, you'll want to pass on this one as well. Otherwise, this might be exactly the film you wish they made more often.<br /><br />Enjoy."
"1790_9"	1	"I love this film and it is such a wonderful example of a family jeopardy, a romantic love story, and a very sad story plot. Everything was just so perfect and excellent about this film. It was such a great mixture of actors and actresses and with some laughs and a lot of cries this film deserves to get plenty of awards. With the mention of beautiful scenario, and although I would relate this film to The Notebook and The Family Stone, it was sort of much more cunning, sad, and brilliant than those films. The Evening tells of a love story between an old woman dreaming back to her younger years, and her two daughters stay by her side while she is not well. The story dating back is so strongly told and wonderful I was sitting on the edge of my seat. You really get to know all the characters and by the end, I was wanting to watch it all over again. This is a amazingly sad and vividly acted and plotted movie that is really one of a kind and should be seen by all for how wonderful it really is. All the performances are astonishing and the film captures your attention from the very beginning and never lets go. I loved it, and am so glad that I watched it for it was truly an astonishing film..."
"11522_2"	0	"First off, the title character is not even the main character of the movie. He is the sidekick of the cult leader. The actor who portrays Igor believed that screaming loud, laughing hysterically, and having a crooked smile while bugging out your eyes would be an excellent way to scare people. Igor also had the annoying habit of yelling (because he never actually just spoke) in a high pitched voice. He would also say idiotic one-liners. For example when the cult leader murders one of his followers with a buzz saw, Igor upon seeing this, yells out \"Paul! No Paul! Why'd you do it? I could have cut her clean! So clean!\" In another scene Igor tells a victim that she would have to 'get her own tools for surgery because right now, it was his time to operate.' Aside from the bad acting, the ending did not make sense because while the story builds up what little steam it has towards the climax, which is Igor getting a crossbow arrow to the head and the rest of his lunatic buddies being killed, he shows up again two more times to kill the remaining 'good guys'. The movie offers no explanation of this, only telling the viewer that Igor escaped from the mental hospital. What??? Bottom line is do not waste your time watching this movie. I wish I could get back the moments I lost watching this."
"6828_10"	1	"Broadway and film actor-turned-director John Cassavetes (from Rosemary's Baby)creates a masterpiece with this 1977 film. It stars Gena Rowlands, John Cassavetes himself, Ben Gazzara, Joan Blondell, Paul Stewart, Zohra Lampert, Laura Johnson and there is a cameo by Peter Falk. The premise of the film: An aging stage and film actress (Gena Rowlands)re-evaluates her life after an obscessed fan dies in a car accident trying to get her autograph. The movie has a slow pace and a dark, moody, frightening quality. It has a 60's cinematic look and it even reminded me of Polanski's Rosemary's Baby without the supernatural horror. The fears here are the ones every successful actress has- she is getting old and she will become useless in her career. Furthermore, she feels she has lived a life that lacks any true spirituality, humanity and merit. She has lived only for her career- she has no children, doesn't do charitable deeds, etc. The gradual disintegration of her personality is the meat of this film. She is falling apart. She's in a crisis. Gena Rowlands really gets into the character's tormented psyche and acts the part quite well. She is a terrific actress and this 70's film is a refreshing contrast to the often violent films of the period and or the disaster movies or adventure thrillers. It's a movie with lots of deep-seated emotion but has a cold, cynical feeling, as if Cassavetes is criticizing the mainstream movies and actors of the 70's generation. Either that or this movie is a product of the 70's which was itself cynical in many aspects- Nixon's deception, Watergate, Vietnam, etc. Although the production values are not great, and this film is not well-known, it's a very haunting film with haunting moods. Kudos to the underrated and late director Cassavetes who died in the late 80's."
"11518_1"	0	"I almost saw this at an actual movie theatre (an art-house theatre, no less!) but couldn't make it there in the one whole week it played, but yesterday I finally saw it on cable and...well...I wasn't disappointed, that's for sure! Madonna has done it again: YET ANOTHER BOMB! When will this woman learn? When will the studios learn? (Or perhaps they already have, since this film was largely dumped, with little fanfare and deadly word-of-mouth.) One would hope that being directed by her talented husband, who's created some interesting and/or terribly entertaining work, would bring out the same quality Madonna showed in \"Desperately Seeking Susan\"; alas, it just isn't meant to be, for here she is, at her very worst: singularly convinced of her own greatness, the smugness permeating every frame she's in, made all the more unbearable by her wavering faux-British accent, an accent that only underscores the fact that her speaking voice is immature in quality and not especially pleasant. This may sound unnecessarily cruel but LISTEN to the woman, and LOOK at her films of, say, the past decade: like a latter-day Bette Davis, there is an unmistakable brittleness to not only her carriage but to her very face and body, which here, despite the warm photography displayed throughout the film (perhaps its only saving grace), are done no favors. To her credit, the entire affair is so misbegotten that one wonders if the world's greatest actress on her best day could do anything with this mess. No one involved escapes unharmed: Bruce Greenwood actually seems pained to be on-screen, though poor Jeanne Tripplehorn seems to carry herself as if she's actually in something good, which had me thinking all the while, \"Denial ain't just a river in Egypt!\" Adriano Giannini, son of Giancarlo Giannini, star of the Italian original, \"Swept Away...\", is, like his father before him, immensely attractive, and isn't altogether bad (despite winning a Razzie nomination for \"Worst Actor\"), but, like almost everything else about this production, it all comes back to Madonna, on whose shoulders rest the blame. Why her? Why not her husband, director Guy Ritchie? Just who do YOU think was behind this remake? What actress wouldn't want nearly every shot of a movie to be centered on her, with only a relative nobody sharing the screen? Oh sure, Ritchie deserves some blame: surely he - or someone - ANYONE! - should have, and could have, taken his lead aside and insisted on something bordering on ACTUAL FEELING in her line readings (for her performance is so wooden it's a surprise the rest of the cast didn't get splinters), or at least display a semblance of warmth...but she seems resistant to be anything but a cinematic black hole. Above and beyond anything else, this is strictly a vanity project for its star so she is ultimately accountable for it. A film like this, an \"Odd Couple\"-ish, war of the classes, should be light and fun, with leads who can bounce off one another with witty, even romantic, dialogue, for what else can a film whose plot involves two disparate people stranded, really be? Honestly, I don't think anyone involved knew exactly the tone they were trying for; it succeeds neither as comedy (I defy you to laugh even once) or romance (Madonna's ice-princess routine precludes ANY chemistry). It's not even bad enough for us bad-movie lovers to enjoy. A real shame..."
"1254_4"	0	"I have seen and liked the original film, and expected more from a remake than this.<br /><br />GOOD: Effects and makeup are good. No complaints about the score and visuals, they are adequate, and the performances were okay (Tim Roth was excellent, the other principals were fine, and a handful of the \"supporting supporting actors\" did very well with extremely limited roles). The action scenes were exciting and fun.<br /><br />BAD: The escape from the ape city was terrible. The characters are going in circles, then suddenly someplace in the middle of town there are tunnels to escape. Plus, what escape route leads through everybody's bedroom?<br /><br />The story was pared down to include as much action as possible. I like action scenes but the original film had more meat to it and deserved more respect.<br /><br />Finally, the ending was completely nonsensical as presented. Without seeing the inevitable sequel, there is no justification for it.<br /><br />"
"11817_10"	1	"I saw Dick Tracy when I was very young. I didn't know who any of the actors were, and I didn't know the movie would turn out different than the way it was previewed. I sure loved it though.<br /><br />Warren Beatty stars as the crime-fighting 1930's detective Dick Tracy who goes after the biggest mob bosses in the city. This time, Big Boy Caprice (Al Pacino) has killed a very powerful man and is out to take over the city with his singer girlfriend Breathless Mahoney (Madonna) who has her eye on Tracy. It becomes even worse because a new criminal is invading and the worst part is: this criminal has no face. He or she is very unknown. Plus, the famous villians are back from the comic book collection.<br /><br />I thought that this movie was very colorful and creative. It was entertaining and fun to watch especially as a child. Warren Beaty was just like James Bond of the 1930's the way he played Dick Tracy.<br /><br />An ensemble cast of the film includes: Charlie Korsmo, Glenn Headly, William Forsythe, Dustin Hoffman, James Caan, Ed O' Ross, Tommy Lee Jones, Mandy Patinkin, Charles Durning. Plus More!<br /><br />Dick Tracy is a movie for all ages and is a fun movie for a family to enjoy. Take my word for it."
"4244_10"	1	"This film has slipped through the cracks of film history. It is by far much better than some other New York films of the same era such as: \"The French Connection\" or \"The Taking of Pelham 1-2-3\". There is a gritty reality to this film which also manages to effectively use humor to further the plot line. It's engaging from start to finish and hasn't tarnished with age as is the case with the above two examples.<br /><br />Ron Liebman turns in a bravura performance as \"Batman\" and it's a shame his career didn't take off as a result of this project.<br /><br />Gordon Parks directs and, coming as it does after \"Shaft\", it at first appears to be a strange choice. Yet it is the flip side of that earlier effort and approached with just as much in your face machismo.<br /><br />Unfortunately this film has not been made available on either DVD or VHS in the United States. United Artists really has a gem on their hands and it's a shame they're not doing anything with it."
"2264_1"	0	"To preface this review, I must say that I was, I suppose, a little curious about this movie.. However, I probably would not have seen it had I not had my arm slightly twisted.<br /><br />In my opinion, this movie shows just how depraved man can be. In my eyes, the worst thing about this whole Springer phenomenon is not that type of people on the \"Jerry Springer Show\" act as they do (which in itself is eminently reproachable), but that many people are so curious and excited to watch them and hear about their lives (yes, I suppose that includes me.. to whatever extent it is true). If not glorifying that kind of behavior (as some might say) at the very least we may be subtly corrupting our minds and/or desenstizing ourselves to this type of behavior.<br /><br />But enough soapbox (sort of). Here's the skinny: the movie has an R rating, and while it may deserve only that (I did look away at some scenes, so I'm not completely sure), I feel that an NC-17 (tip of the hat to the other reviewer) might be a little more appropriate for the immense sexual content (a cynic might comment that the movie was just one big excuse to show sex on the big screen). The plot is very bizarre, tying together the stories of an absolutely dysfunctional family and a group of stereotypical blacks upset who will appear on different Springer shows. At the end, the movie leaves one with some resolvement- and Springer rhetoric about the need for us to see the real world (evidently as seen through his show). I agree with him there- it is important to know how the world really is so that we can seek to effect positive change. Having said that, let me just tell you- the world's pretty bad- glance in a newpaper or the news to see that, but let's not shell out good money to support the kind of sensationalistic and perhaps formulaic titallition that Springer seeks to give us."
"9518_3"	0	"Poor performances by Sinatra, Martin and Hyer. Grossly underdeveloped supporting characters. Annoying talky with no real plot. Ending leaves you flatter than a pancake, with more loose ends than you could tie up in four sequels (that is, if you even cared about these wooden characters). MacLaine is the only real asset. That penultimate sequence in which the \"Chicago hood\" searches for the Sinatra character is laughable. The music in that sequence also is poor. And in the final scene when Martin's character removes his hat for the woman he called a \"pig,\" almost made me go outside and find a stone to throw through my television screen."
"3295_10"	1	"Such a film of beauty that it's hard to describe. Maybe it's the absence of superfluous dialogue, or maybe it's the absolutely stellar soundtrack, or maybe it's just Meena Mumari's feet, but it's a joy to watch this movie again and again. I've never seen another Indian movie that comes close to it, and few from any country rival its perfection."
"9654_1"	0	"The movie is plain bad. Simply awful. The string of bad movies from Bollywood has no end! They must be running out of excuses for making such awful movies (or not).<br /><br />The problem seems to be with mainly the directors. This movie has 2 good actors who have proved in the past that the have the ability to deliver great performance...but they were directed so poorly. The poor script did not help either.<br /><br />This movie has plenty of ridiculous moments and very bad editing in the first half. For instance :<br /><br />After his 1st big concert, Ajay Devgan, meets up with Om Puri (from whom he ran away some 30 years ago and talked to again) and all Om Puri finds to say is to beware of his friendship with Salman!!! What a load of crap. Seriously. Not to mention the baaad soundtrack. Whatever happened to Shankar Ehsaan Loy?<br /><br />Ajay Devgun is total miscast for portraying a rockstar.<br /><br />Only saving grace are the good performances in the second half. Ajay shines as his character shows his dark side. So does Salman as the drug addict. <br /><br />Watch it maybe only for the last half hour."
"656_3"	0	"Note: I couldn't force myself to actually write up a constructive review of Prom Night. It just can't be done. Instead, I went through what I thought about while watching the movie.<br /><br />Things that I thought about while watching Prom Night: <br /><br />-I'm so tired of those dreams where these elaborate deaths will take place, only for the main character to wake up right before she bites it. Of course, when I say \"elaborate deaths\", I mean off screen throat slashes or stabs in the stomach. Didn't the whole \"it's just a dream\" thing get ruined by Dallas? Speaking of which, I wonder if a couple stabs in the gut will cause immediate death.<br /><br />-The film is only ten minutes into and I can already count the horror clichés on two hands. Not a good sign.<br /><br />-Even after just meeting the protagonist's boyfriend, I'm convinced he will die. Anybody want to place bets? <br /><br />-The killer in this movie is a teacher that is obsessed with the main character, Donna. (By the way, does anybody think that \"Donna\" is a horrible name for a main character in a horror film?) He spends three years in a maximum security prison before breaking out and finds Donna celebrating her high school prom. While there is no accounting for taste, I seriously wonder who would take all that time to stalk somebody as dull as Donna.<br /><br />-High schools allow proms to take place at hotels and doesn't keep track of the students. Apparently students are perfectly able to buy a hotel room and go in and out as they please. I suppose if this plot point wasn't in place, the movie would be 90 minutes of people being bored out of their mind and randomly biting the dust whenever they go to the bathroom. I suppose the trade-off for their excitement is my utter boredom with everything. I've already played \"count the pieces of chewed bubble gum under the seat\" and \"guess how much money I have in my wallet\" and I'm only in the 20 minute mark. How else will I entertain myself? <br /><br />-Note to self: Don't forget milk and bread on the way home.<br /><br />-Dear screenwriter: You've used up enough false scares to get through this movie and every other horror remake this year.<br /><br />-The 1980 version of this film wasn't that good but compared to this remake it was like Citizen Kane, or at least The Godfather. It had Jamie Lee Curtis in one of her many post-Halloween horror flicks and it did have a little \"twist\" at the end. I miss Jamie Lee. I wish she'd act more.<br /><br />-Apparently at prom there isn't much dancing going on. Instead the girls get in fights with their boyfriends over where they plan to attend college. I hear all these colleges being brought up by name, and I can't help but wonder who these girls have to cheat off of on the entrance exam to get in.<br /><br />-The killer must carry a bag of really effective cleaning supplies and wipes up his mess between scenes. That's the only logical explanation for why he could stab somebody to death on the carpet or in the bathroom and by the time somebody goes up to the hotel room, there is no trace of a struggle. (On another side note: This is a very lazy killer. Michael Myers went hunting after his victims. Just saying.)<br /><br />-It's official: the entire audience in the theater is rooting on the killer. What triggered it? Was it whenever Donna went back up to her hotel room while sirens were going off ordering everybody to exit the building? Was it her constant dreams, and how even after going through something dramatic in said dream she insisted on reenacting her steps to a tee? Or was it Brittany Snow's unconvincing performance? I'll have to say it was all of the above.<br /><br />-Okay, who had \"he dies off screen in the third act\"? You win the pot.<br /><br />-Finally, the movie is over. My friend turns to me and says \"Donna wasn't too smart.\" That's the understatement of the week. Kind of like saying that a tornado is a small gust of wind, or a week long power outage is a slight inconvenience.<br /><br />-I can't wait to get on Rotten Tomatoes and see if anybody gave this move a favoring review.<br /><br />-I can't recommend this. I refuse to recommend this. This is as lazy of a horror film as any, and the only way to enjoy its cheese smelling plot is if you are under the influence of at least ten beers. And unfortunately for theater patrons, alcohol isn't served.<br /><br />Rating: * out of ****"
"10818_10"	1	"Why does this have such a low rating? I really don't get it... Is it because of the bad acting? The bad dialogue? Well, who cares about these things in cheesy low-budget horror movies? Seriously, the acting and the dialogue isn't important in those movies. People who hate movies only because of bad acting and bad dialogue shouldn't be allowed to rate cheesy low-budget movies. Those movies shouldn't be taken seriously. Period.<br /><br />Anyway, time to talk about the movie, right? Well, I loved it! I bought it because I expected a gorefest, but it's not a gorefest and the gore is pretty bad (most of the time it's just animal guts placed on the body of the actors and that's lame), but I didn't really care because the movie is hilarious! The characters are hilarious, the acting is hilarious (bad acting is a GOOD thing in cheesy low-budget horror movies), the dialogue is hilarious (bad dialogue is a GOOD thing in cheesy low-budget horror movies), the zombie rapist with a huge dick is hilarious, the flying demon baby is hilarious and I could go on and on and on, but I don't want to say too much... BUT I have to mention that there's a scene in which a girl masturbates a sex doll like it's alive lol! Oh and the zombie rapist falls in love with the sex doll lol!<br /><br />Best lines in the movie:<br /><br />Detective Manners: *sniffs coke* Detective Sloane: What the *beep* are you doing, Manners? What the hell did you snort? What the hell is that? Detective Manners: It's nothing man, it's... Ehh... Cold medicine...<br /><br />Detective Manners: *injects heroin in his arm* Detective Sloane: What the *beep* are you doing, Manners? Are you *beep* insane? Detective Manners: It's cold medicine.<br /><br />Detective Manners: *repeatedly kicks a random guy in the face* Detective Sloane: What the hell's going on, Manners? What are you doing? Detective Manners: This maniac was rambling about demons and then he started smashing his head on the rock! He just started smashing his head on the rock! I think he's on PCP or something!<br /><br />LOL!"
"11660_7"	1	"A beautiful piece of children's cinema buried in a world of archaic Celticism. Setting the story around the famous Book of Kels, believed to have been comprised by monks from the small island of Iona, off the western coast of Scotland.<br /><br />Telling the tale of a young abbots apprentice who goes off into the forest in search of Crom-Cruic, the fierce headless horseman of pagan mythology. In hopes of recovering a lost artefact.<br /><br />The films true beauty lies in its' animation. Cell shaded in a bright and inspirational style of deep complexity resulting in a look of seem less simplicity. Deriving much from the artistic style of the brilliant Cartoon Network series 'Samurai Jack' for its genius use of mark making and background depth, The Secret of Kels creates a consistently affective Celtic world living under the shadow of Viking invasion.<br /><br />The history may be intensely inaccurate and the ways of life portrayed lacking realism but these facts are utterly irrelevant as the film sets itself in a world of fantasy and Celtic-revivalist mysticism. The girl of the forest is a wonderful addition and in my opinion makes the picture what it is, as she glides from branch to branch. Appearing and disappearing like a mysterious nymph with qualities resembling the legendary Cheshire Cat from Alice and Wonderland.<br /><br />The Secret of Kels is an absolute treat. For all genders, all ages, it's a lovely piece of family cinema.<br /><br />Don't expect to be awed but instead pleasantly impressed!"
"1258_9"	1	"As usual, Sean Connery does a great job. Lawrence Fishburn is good, but I have a hard time not seeing him as Ike Turner."
